mirna,contrast,test,n_group_a,n_group_b,log2fc,pvalue,padj,direction
hsa-miR-541-3p,case_before_vs_control,welch_t,10,10,0.1686534434109832,0.8389103411566818,0.8794552170473826,up_in_case_before
hsa-miR-542-3p,case_before_vs_control,welch_t,10,10,0.7294371030003306,0.20142115376857422,0.3346733098132438,up_in_case_before
hsa-miR-543,case_before_vs_control,welch_t,10,10,1.1098765775890769,0.05167771617733312,0.17077982105140835,up_in_case_before
hsa-miR-548ae-5p,case_before_vs_control,welch_t,10,10,1.677904369157455,0.0017598065533655013,0.05248623045412607,up_in_case_before
hsa-miR-548ah-3p,case_before_vs_control,welch_t,10,10,0.5152247502051187,0.3262859218811437,0.4422607816629083,up_in_case_before
hsa-miR-548ap-5p,case_before_vs_control,welch_t,10,10,1.5736745371795284,0.0044713799171969375,0.07104845184135838,up_in_case_before
hsa-miR-548j-5p,case_before_vs_control,welch_t,10,10,4.228149754256397,0.0006597441345353491,0.03935373762503357,up_in_case_before
hsa-miR-548o-3p,case_before_vs_control,welch_t,10,10,2.510600390120083,0.0005238438231817237,0.03935373762503357,up_in_case_before
hsa-miR-548p,case_before_vs_control,welch_t,10,10,0.43103518910632965,0.4141122216690398,0.5103676450941782,up_in_case_before
hsa-miR-550a-3-5p,case_before_vs_control,welch_t,10,10,-0.22049307594262757,0.7135228844297623,0.774552139330943,down_in_case_before
hsa-miR-551b-5p,case_before_vs_control,welch_t,10,10,0.46425689445850377,0.23949648032012433,0.3708080890777169,up_in_case_before
hsa-miR-556-5p,case_before_vs_control,welch_t,10,10,2.118070418602902,0.005038332474794109,0.07706064926191503,up_in_case_before
hsa-miR-5689,case_before_vs_control,welch_t,10,10,0.2550556674768352,0.2870654611584941,0.4161228373779871,up_in_case_before
hsa-miR-576-3p,case_before_vs_control,welch_t,10,10,2.5897522075801795,0.007781016448407999,0.0876388587315777,up_in_case_before
hsa-miR-584-5p,case_before_vs_control,welch_t,10,10,1.2328682974409144,0.003638606260504042,0.0680476816729392,up_in_case_before
hsa-miR-585-3p,case_before_vs_control,welch_t,10,10,-0.5069572981412456,0.3286847550716975,0.4422607816629083,down_in_case_before
hsa-miR-597-3p,case_before_vs_control,welch_t,10,10,0.18772331571717593,0.7683297882622984,0.8169495876977914,up_in_case_before
hsa-miR-6088,case_before_vs_control,welch_t,10,10,-0.9953777768827394,0.087239002037539,0.22314084824488156,down_in_case_before
hsa-miR-6126,case_before_vs_control,welch_t,10,10,-1.4158660003618337,0.015699537737036993,0.10581665830669568,down_in_case_before
hsa-miR-6131,case_before_vs_control,welch_t,10,10,-1.2753864215622421,0.06980243662693868,0.19966629503770095,down_in_case_before
hsa-miR-615-3p,case_before_vs_control,welch_t,10,10,-2.796724107983179,0.013955091048838063,0.10029170856183017,down_in_case_before
hsa-miR-622,case_before_vs_control,welch_t,10,10,-0.9298064056095529,0.09070406041210241,0.22685522866171526,down_in_case_before
hsa-miR-625-3p,case_before_vs_control,welch_t,10,10,1.2156049388156713,0.0010972851922627723,0.041638924621490776,up_in_case_before
hsa-miR-628-3p,case_before_vs_control,welch_t,10,10,1.9779707665173216,1.969069025972686e-05,0.011745496739927072,up_in_case_before
hsa-miR-628-5p,case_before_vs_control,welch_t,10,10,1.458125565144293,0.02705370612811201,0.1325915011718366,up_in_case_before
hsa-miR-641,case_before_vs_control,welch_t,10,10,2.642937798972802,0.009966283304940116,0.09113335837946333,up_in_case_before
hsa-miR-642a-3p,case_before_vs_control,welch_t,10,10,-0.7439771210322412,0.1700586045753564,0.3032584682487297,down_in_case_before
hsa-miR-6516-5p,case_before_vs_control,welch_t,10,10,1.4124387670188365,0.04534635101656975,0.1614043513048905,up_in_case_before
hsa-miR-654-3p,case_before_vs_control,welch_t,10,10,1.721202613269699,0.06882832440562839,0.19833862564230595,up_in_case_before
hsa-miR-663b,case_before_vs_control,welch_t,10,10,-0.031515486381275576,0.8365832212089434,0.8785071359932276,down_in_case_before
hsa-miR-664a-5p,case_before_vs_control,welch_t,10,10,0.7532472201692295,0.06036139421550436,0.1841717219925747,up_in_case_before
hsa-miR-668-3p,case_before_vs_control,welch_t,10,10,1.0682994631797214,0.14089727624627957,0.2787569661058234,up_in_case_before
hsa-miR-671-3p,case_before_vs_control,welch_t,10,10,0.8744331296233021,0.03026793290498256,0.13703772887556495,up_in_case_before
hsa-miR-6726-3p,case_before_vs_control,welch_t,10,10,-0.2574990396526175,0.3601820257160203,0.4576114554624199,down_in_case_before
hsa-miR-6735-3p,case_before_vs_control,welch_t,10,10,-1.870991837960231,0.007560876113791211,0.0876388587315777,down_in_case_before
hsa-miR-6736-5p,case_before_vs_control,welch_t,10,10,-0.6629680300136256,0.2907802653162684,0.4194689921672408,down_in_case_before
hsa-miR-6761-5p,case_before_vs_control,welch_t,10,10,0.22507086073621752,0.2797180042527381,0.4099552568470719,up_in_case_before
hsa-miR-6767-5p,case_before_vs_control,welch_t,10,10,0.34152606733120217,0.6558528615795138,0.7292008050926002,up_in_case_before
hsa-miR-6779-3p,case_before_vs_control,welch_t,10,10,-0.8443655194529157,0.1291364706360306,0.26470757640684617,down_in_case_before
hsa-miR-6780a-5p,case_before_vs_control,welch_t,10,10,-0.3036017869576758,0.5274091872848912,0.6192905122351133,down_in_case_before
hsa-miR-6784-3p,case_before_vs_control,welch_t,10,10,0.0,,,down_in_case_before
hsa-miR-6803-5p,case_before_vs_control,welch_t,10,10,-1.3541995131300952,0.12390716505183627,0.2593355226435801,down_in_case_before
hsa-miR-6810-5p,case_before_vs_control,welch_t,10,10,1.2060101447125082,0.08570410304221576,0.22130951283411993,up_in_case_before
hsa-miR-6832-5p,case_before_vs_control,welch_t,10,10,-0.045613199744887256,0.9380750163775173,0.9520209573264262,down_in_case_before
hsa-miR-6843-3p,case_before_vs_control,welch_t,10,10,0.3542080985309749,0.31970643531245607,0.4422607816629083,up_in_case_before
hsa-miR-6847-5p,case_before_vs_control,welch_t,10,10,1.7740069585530158,0.016928490895176493,0.10857897654809438,up_in_case_before
hsa-miR-6852-3p,case_before_vs_control,welch_t,10,10,0.2420822640653666,0.7165614884659972,0.7755754328991572,up_in_case_before
hsa-miR-6852-5p,case_before_vs_control,welch_t,10,10,2.138391581002372,0.02153814561492966,0.123533690954861,up_in_case_before
hsa-miR-6876-5p,case_before_vs_control,welch_t,10,10,0.42372837319304985,0.41710521672037615,0.5118008421671725,up_in_case_before
hsa-miR-708-3p,case_before_vs_control,welch_t,10,10,-1.4857843194989813,0.12553868267961832,0.2613746046017184,down_in_case_before
hsa-miR-7151-5p,case_before_vs_control,welch_t,10,10,0.3748735645733055,0.3553011582249084,0.4533414778206585,up_in_case_before
hsa-miR-744-5p,case_before_vs_control,welch_t,10,10,0.9952237615682726,0.014603683032880252,0.10171793356058537,up_in_case_before
hsa-miR-760,case_before_vs_control,welch_t,10,10,1.0287742654754144,0.01788508021380852,0.11203318520913527,up_in_case_before
hsa-miR-767-3p,case_before_vs_control,welch_t,10,10,0.19611274956462815,0.21705867755616193,0.3515696587476611,up_in_case_before
hsa-miR-7704,case_before_vs_control,welch_t,10,10,-2.4265920700418846,0.0015301368292740625,0.048038243087472544,down_in_case_before
hsa-miR-7849-3p,case_before_vs_control,welch_t,10,10,0.45317497207358604,0.595389196083681,0.677004569543997,up_in_case_before
hsa-miR-889-3p,case_before_vs_control,welch_t,10,10,2.8981763683202635,0.0002752085656135945,0.03648042430855758,up_in_case_before
hsa-miR-891a-5p,case_before_vs_control,welch_t,10,10,0.0,,,down_in_case_before
hsa-miR-9-3p,case_before_vs_control,welch_t,10,10,-0.595270924017463,0.4567692342325539,0.5532623936567392,down_in_case_before
hsa-miR-9-5p,case_before_vs_control,welch_t,10,10,-1.8372587437262986,0.039332086769446516,0.15136509521274094,down_in_case_before
hsa-miR-92b-3p,case_before_vs_control,welch_t,10,10,-0.8863564859790154,0.00557966961141805,0.08070918031328309,down_in_case_before
hsa-miR-92b-5p,case_before_vs_control,welch_t,10,10,-1.04652662139042,0.20576768735974893,0.3394182476072618,down_in_case_before
hsa-miR-93-3p,case_before_vs_control,welch_t,10,10,2.485883776296915,0.003167019147500432,0.06451655111368132,up_in_case_before
hsa-miR-937-3p,case_before_vs_control,welch_t,10,10,-0.4020917192471588,0.4616580112839097,0.5580121656146954,down_in_case_before
hsa-miR-942-5p,case_before_vs_control,welch_t,10,10,0.563966558108338,0.07202146682194488,0.20169391999666722,up_in_case_before
hsa-miR-98-5p,case_before_vs_control,welch_t,10,10,1.5844044558510078,0.0006068636924179443,0.03935373762503357,up_in_case_before
hsa-miR-9985,case_before_vs_control,welch_t,10,10,-1.3818874997737538,0.0011021272803443654,0.041638924621490776,down_in_case_before
hsa-miR-99a-3p,case_before_vs_control,welch_t,10,10,-0.9350634172291166,0.09396073364371213,0.22835923275269748,down_in_case_before
hsa-miR-99b-3p,case_before_vs_control,welch_t,10,10,-0.13522783055238907,0.7616971745634656,0.8120685694854463,down_in_case_before
novel_miR_1004,case_before_vs_control,welch_t,10,10,-0.21787241009053904,0.7176154708099689,0.7755754328991572,down_in_case_before
novel_miR_1005,case_before_vs_control,welch_t,10,10,-0.07554879601044906,0.8741791966122923,0.9045063153152338,down_in_case_before
novel_miR_101,case_before_vs_control,welch_t,10,10,-1.883151585206441,0.006882872283181125,0.08664157224316543,down_in_case_before
novel_miR_1017,case_before_vs_control,welch_t,10,10,-0.6580901334742693,0.3593044186666694,0.4569831252338343,down_in_case_before
novel_miR_1020,case_before_vs_control,welch_t,10,10,0.9921092660830075,0.11045260388951114,0.24637469644359322,up_in_case_before
novel_miR_1023,case_before_vs_control,welch_t,10,10,-1.8249303047069887,0.1320323263456043,0.2686148795865053,down_in_case_before
novel_miR_1024,case_before_vs_control,welch_t,10,10,-2.1375105273806807,0.014418159541932407,0.10171793356058537,down_in_case_before
novel_miR_1025,case_before_vs_control,welch_t,10,10,-1.3385302472980585,0.08757238569863791,0.22323473533862184,down_in_case_before
novel_miR_103,case_before_vs_control,welch_t,10,10,0.48886783749613655,0.16889167149824308,0.3019310898007689,up_in_case_before
novel_miR_1032,case_before_vs_control,welch_t,10,10,-1.2611613520092635,0.15266815945442433,0.2888352092916546,down_in_case_before
novel_miR_1035,case_before_vs_control,welch_t,10,10,0.5579607265641551,0.14053028646406326,0.2787569661058234,up_in_case_before
novel_miR_1036,case_before_vs_control,welch_t,10,10,0.7857276191556686,0.17920211329302746,0.3098378567515678,up_in_case_before
novel_miR_1037,case_before_vs_control,welch_t,10,10,-1.323386657138057,0.13368645081574568,0.27077748017518605,down_in_case_before
novel_miR_1042,case_before_vs_control,welch_t,10,10,-0.8955625116889374,0.2695456220974855,0.39996010841082114,down_in_case_before
novel_miR_1043,case_before_vs_control,welch_t,10,10,2.6077670484422004,0.0009357064797412697,0.041638924621490776,up_in_case_before
novel_miR_1044,case_before_vs_control,welch_t,10,10,0.6847855614506455,0.2323205997210254,0.3646822045620833,up_in_case_before
novel_miR_1045,case_before_vs_control,welch_t,10,10,-1.0587561181178977,0.16787893848080004,0.3019310898007689,down_in_case_before
novel_miR_1055,case_before_vs_control,welch_t,10,10,-2.263174883329351,0.005892694478071655,0.08264296117705952,down_in_case_before
novel_miR_1056,case_before_vs_control,welch_t,10,10,-1.4198704532552133,0.03040453432828422,0.13703772887556495,down_in_case_before
novel_miR_1058,case_before_vs_control,welch_t,10,10,-1.2787698461609658,0.19859312195533205,0.33182296147438534,down_in_case_before
novel_miR_1063,case_before_vs_control,welch_t,10,10,-1.4873415090641529,0.024950893046152296,0.1317098026728305,down_in_case_before
novel_miR_1064,case_before_vs_control,welch_t,10,10,-1.0751134946835699,0.09069248938267055,0.22685522866171526,down_in_case_before
novel_miR_1065,case_before_vs_control,welch_t,10,10,-1.4181446216902527,0.03228485422393853,0.13889828155542563,down_in_case_before
novel_miR_1067,case_before_vs_control,welch_t,10,10,3.2273512222014094,0.00010518632034571895,0.02509745603448854,up_in_case_before
novel_miR_1071,case_before_vs_control,welch_t,10,10,-0.8304154492077039,0.09434997212029989,0.22835923275269748,down_in_case_before
novel_miR_1074,case_before_vs_control,welch_t,10,10,-2.3885536326080716,0.015289122258166147,0.1048271428390357,down_in_case_before
novel_miR_1075,case_before_vs_control,welch_t,10,10,-0.9078614909085099,0.00922255109131591,0.08842283065388333,down_in_case_before
novel_miR_1078,case_before_vs_control,welch_t,10,10,-1.4924020960471402,0.2431848807410486,0.3742473529281625,down_in_case_before
novel_miR_1079,case_before_vs_control,welch_t,10,10,-1.2482795264988615,0.14447141026591992,0.28164631015812486,down_in_case_before
novel_miR_1081,case_before_vs_control,welch_t,10,10,-2.355866146951124,0.004343398187412281,0.07104845184135838,down_in_case_before
novel_miR_1083,case_before_vs_control,welch_t,10,10,0.0,,,down_in_case_before
novel_miR_1084,case_before_vs_control,welch_t,10,10,-0.4000400833765063,0.507517813969428,0.600663444509452,down_in_case_before
novel_miR_1088,case_before_vs_control,welch_t,10,10,-0.11433882879000334,0.8732927840077777,0.9043735167719432,down_in_case_before
novel_miR_1089,case_before_vs_control,welch_t,10,10,-0.5900508863446032,0.547944914708414,0.6344034250653267,down_in_case_before
novel_miR_109,case_before_vs_control,welch_t,10,10,-1.2705486218864803,0.049970527520874046,0.16698834546891522,down_in_case_before
novel_miR_1091,case_before_vs_control,welch_t,10,10,-1.2705486218864803,0.049970527520874046,0.16698834546891522,down_in_case_before
novel_miR_1093,case_before_vs_control,welch_t,10,10,-0.9668873944957666,0.17304723867853888,0.30378717874856287,down_in_case_before
novel_miR_1095,case_before_vs_control,welch_t,10,10,-0.37823134622806354,0.5832530220756801,0.6671340894882899,down_in_case_before
novel_miR_11,case_before_vs_control,welch_t,10,10,-2.3601363294018163,0.008713102555149878,0.08842283065388333,down_in_case_before
novel_miR_1104,case_before_vs_control,welch_t,10,10,-1.0620335963434169,0.0735107046270179,0.20300525606488973,down_in_case_before
novel_miR_1105,case_before_vs_control,welch_t,10,10,-0.157759353494803,0.639695123440348,0.7147169039681948,down_in_case_before
novel_miR_1106,case_before_vs_control,welch_t,10,10,-0.6812859504607297,0.34343639613791355,0.4422607816629083,down_in_case_before
novel_miR_1107,case_before_vs_control,welch_t,10,10,-0.3858732718293215,0.6040954879068594,0.6818220596716019,down_in_case_before
novel_miR_111,case_before_vs_control,welch_t,10,10,-2.4515705309767806,0.011944228969247506,0.09768350165545142,down_in_case_before
novel_miR_1118,case_before_vs_control,welch_t,10,10,-0.42642690132861727,0.6275986597870888,0.7036890988026288,down_in_case_before
novel_miR_112,case_before_vs_control,welch_t,10,10,-0.6348047537426593,0.4312311395311681,0.5265698561521838,down_in_case_before
novel_miR_1122,case_before_vs_control,welch_t,10,10,-1.1418624038008596,0.22048535279386192,0.35545814308523954,down_in_case_before
novel_miR_1126,case_before_vs_control,welch_t,10,10,-1.1550948141551276,0.16734736909165496,0.3019310898007689,down_in_case_before
novel_miR_1127,case_before_vs_control,welch_t,10,10,0.10044199157896094,0.8451177176710591,0.8836331614211863,up_in_case_before
novel_miR_1133,case_before_vs_control,welch_t,10,10,-0.9313905885544709,0.22745238184509467,0.35988155376816705,down_in_case_before
novel_miR_1138,case_before_vs_control,welch_t,10,10,-1.1236901198843596,0.12830763812081103,0.2644451077655987,down_in_case_before
novel_miR_114,case_before_vs_control,welch_t,10,10,-0.16837787955300687,0.839844499733003,0.8796615348388697,down_in_case_before
novel_miR_1143,case_before_vs_control,welch_t,10,10,0.0,,,down_in_case_before
novel_miR_1151,case_before_vs_control,welch_t,10,10,-0.10137457528606131,0.8710594937346511,0.9028444622288782,down_in_case_before
novel_miR_1155,case_before_vs_control,welch_t,10,10,0.08942144244022047,0.34343639613791355,0.4422607816629083,up_in_case_before
novel_miR_1157,case_before_vs_control,welch_t,10,10,1.037001461112643,0.0671376083921796,0.1956404044180612,up_in_case_before
novel_miR_1158,case_before_vs_control,welch_t,10,10,-0.622914669378201,0.34343639613791366,0.4422607816629083,down_in_case_before
novel_miR_1160,case_before_vs_control,welch_t,10,10,-1.9021065651935685,0.010309503244566975,0.09113335837946333,down_in_case_before
novel_miR_1164,case_before_vs_control,welch_t,10,10,-0.2912320425792601,0.38827777768855076,0.4865707865361776,down_in_case_before
novel_miR_1165,case_before_vs_control,welch_t,10,10,-2.069112328862726,0.008186075705145715,0.08842283065388333,down_in_case_before
novel_miR_1169,case_before_vs_control,welch_t,10,10,0.0,,,down_in_case_before
novel_miR_117,case_before_vs_control,welch_t,10,10,-0.6312200289938802,0.2657583313593208,0.39680812179182695,down_in_case_before
novel_miR_1177,case_before_vs_control,welch_t,10,10,-0.6148420185034158,0.4161267538682638,0.5112659293149729,down_in_case_before
novel_miR_1178,case_before_vs_control,welch_t,10,10,0.41390504860217014,0.16828871865169798,0.3019310898007689,up_in_case_before
novel_miR_1182,case_before_vs_control,welch_t,10,10,-1.0827942049702273,0.12469525897006564,0.26007245446029426,down_in_case_before
